instance_id,group_id,image_key,dataset,split,model_id,answer_type,closed_answer_eligible,image_excluded_from_fit,proposed_fit_eligible
vizwiz_VizWiz_val_00002861_2861,sha256:5c47c19f08e7dc98,vizwiz:VizWiz_val_00002861.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002868_2868,sha256:d98ade67b50defdf,vizwiz:VizWiz_val_00002868.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002872_2872,sha256:85419c3f8e37e540,vizwiz:VizWiz_val_00002872.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002875_2875,sha256:3306d65e9858f7d5,vizwiz:VizWiz_val_00002875.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002881_2881,sha256:eab8f771c7703311,vizwiz:VizWiz_val_00002881.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002883_2883,sha256:c31b4a089a6c0566,vizwiz:VizWiz_val_00002883.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002885_2885,sha256:8b53d378fa92127f,vizwiz:VizWiz_val_00002885.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002893_2893,sha256:7622866ed3b3ea2b,vizwiz:VizWiz_val_00002893.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002895_2895,sha256:f726031ba29724f1,vizwiz:VizWiz_val_00002895.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002904_2904,sha256:40417e0688c8e0ae,vizwiz:VizWiz_val_00002904.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002906_2906,sha256:b2ee2d948a618944,vizwiz:VizWiz_val_00002906.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002909_2909,sha256:128566ecf35560ee,vizwiz:VizWiz_val_00002909.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002919_2919,sha256:a0b82963e84183b7,vizwiz:VizWiz_val_00002919.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002920_2920,sha256:6f0f52c92f95fd99,vizwiz:VizWiz_val_00002920.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002921_2921,sha256:3a96df49ab141b67,vizwiz:VizWiz_val_00002921.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002926_2926,sha256:a160f0656b0cfb72,vizwiz:VizWiz_val_00002926.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002930_2930,sha256:1a7b7570e9fd515e,vizwiz:VizWiz_val_00002930.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002932_2932,sha256:46b37b81edaa70ba,vizwiz:VizWiz_val_00002932.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002934_2934,sha256:ab957bfdd9d4c017,vizwiz:VizWiz_val_00002934.jpg,vizwiz,val,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002944_2944,sha256:13fc376088eb5d04,vizwiz:VizWiz_val_00002944.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002945_2945,sha256:58907e6540c8e0eb,vizwiz:VizWiz_val_00002945.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002947_2947,sha256:02c2a5139d1ac74c,vizwiz:VizWiz_val_00002947.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002949_2949,sha256:e2e0b77ea435b0c4,vizwiz:VizWiz_val_00002949.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002952_2952,sha256:fd3e8862092efb5e,vizwiz:VizWiz_val_00002952.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002954_2954,sha256:9bc2df312ae73132,vizwiz:VizWiz_val_00002954.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002967_2967,sha256:bac8884e7dfa294f,vizwiz:VizWiz_val_00002967.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002969_2969,sha256:b3b2f3a0661c8e9b,vizwiz:VizWiz_val_00002969.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002970_2970,sha256:8db3117c353a5122,vizwiz:VizWiz_val_00002970.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002976_2976,sha256:2a59119b89839bf1,vizwiz:VizWiz_val_00002976.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002978_2978,sha256:63f4dafee41d8be1,vizwiz:VizWiz_val_00002978.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002982_2982,sha256:d642adef5bbd705f,vizwiz:VizWiz_val_00002982.jpg,vizwiz,test,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002983_2983,sha256:a6378fc517137703,vizwiz:VizWiz_val_00002983.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002986_2986,sha256:f562e86b5aab34fe,vizwiz:VizWiz_val_00002986.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002993_2993,sha256:ea60ad4895f15cca,vizwiz:VizWiz_val_00002993.jpg,vizwiz,cal,google/gemma-4-E4B-it,,0,0,0
vizwiz_VizWiz_val_00002994_2994,sha256:dbeb79f52e1609b9,vizwiz:VizWiz_val_00002994.jpg,vizwiz,train,google/gemma-4-E4B-it,,0,0,0
vsr_0_0,sha256:1892de40765df068,coco:000000017697,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_108_108,sha256:b08907fa69092164,coco:000000225322,vsr,test,google/gemma-4-E4B-it,,1,0,0
vsr_128_128,sha256:f4039910a88a9a78,coco:000000520694,vsr,cal,google/gemma-4-E4B-it,,1,0,0
vsr_137_137,sha256:52aee3e8a9960b54,coco:000000027616,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_138_138,sha256:4184770f2ffefc52,coco:000000365353,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_142_142,sha256:c6348589a1e08dfa,coco:000000289698,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_144_144,sha256:a4d08fd4638382ac,coco:000000367468,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_14_14,sha256:b778489588c0eb01,coco:000000463669,vsr,test,google/gemma-4-E4B-it,,1,0,0
vsr_157_157,sha256:a3bbee39280f47bd,coco:000000136559,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_15_15,sha256:8090e9caf01fca12,coco:000000085637,vsr,train,google/gemma-4-E4B-it,,1,1,0
vsr_168_168,sha256:f0f9a448757182fa,coco:000000005577,vsr,cal,google/gemma-4-E4B-it,,1,0,0
vsr_16_16,sha256:372e951f646f2698,coco:000000550019,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_170_170,sha256:311aa3863f63d60c,coco:000000040359,vsr,cal,google/gemma-4-E4B-it,,1,0,0
vsr_172_172,sha256:bf9581290d1019c3,coco:000000505286,vsr,cal,google/gemma-4-E4B-it,,1,0,0
vsr_176_176,sha256:cee7777767fd29b0,coco:000000559490,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_179_179,sha256:de8ebd062d1e0c96,coco:000000476339,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_182_182,sha256:2d25813e8d19bc44,coco:000000389474,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_188_188,sha256:bb8806270f914b62,coco:000000199940,vsr,train,google/gemma-4-E4B-it,,1,1,0
vsr_189_189,sha256:5bf47069bb04aff1,coco:000000574706,vsr,cal,google/gemma-4-E4B-it,,1,0,0
vsr_191_191,sha256:78a7444a4a716490,coco:000000040931,vsr,val,google/gemma-4-E4B-it,,1,0,1
vsr_192_192,sha256:3aff8959b3b4d4b9,coco:000000364725,vsr,train,google/gemma-4-E4B-it,,1,1,0
vsr_204_204,sha256:7abfd7ce976d04a6,coco:000000520610,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_205_205,sha256:c04e0aa0cac1b9b9,coco:000000526225,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_207_207,sha256:4cafd7b1d358480b,coco:000000073064,vsr,cal,google/gemma-4-E4B-it,,1,0,0
vsr_211_211,sha256:69127b67a803c89c,coco:000000180296,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_218_218,sha256:b072c58a8924c4aa,coco:000000547542,vsr,test,google/gemma-4-E4B-it,,1,0,0
vsr_221_221,sha256:542b5bc3cdb3893c,coco:000000053539,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_224_224,sha256:3b73b8d017008506,coco:000000289698,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_227_227,sha256:9004e9196eb3f925,coco:000000154202,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_22_22,sha256:2c12f7ea6a9daea1,coco:000000262371,vsr,val,google/gemma-4-E4B-it,,1,0,1
vsr_232_232,sha256:e62c9dd9a02bfaf6,coco:000000258523,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_233_233,sha256:b0322e3f07f8ff6e,coco:000000447095,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_238_238,sha256:af22deac9049656e,coco:000000067307,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_240_240,sha256:05b18e0e4fe5e42b,coco:000000249644,vsr,train,google/gemma-4-E4B-it,,1,1,0
vsr_241_241,sha256:768fe552426ebed6,coco:000000329147,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_242_242,sha256:5c9a033506457e7f,coco:000000196307,vsr,train,google/gemma-4-E4B-it,,1,1,0
vsr_243_243,sha256:f405056b8bc12cfd,coco:000000021076,vsr,val,google/gemma-4-E4B-it,,1,0,1
vsr_257_257,sha256:c0f720fa7ff9353f,coco:000000357859,vsr,cal,google/gemma-4-E4B-it,,1,0,0
vsr_260_260,sha256:d3f3cc1f18e226f3,coco:000000518273,vsr,test,google/gemma-4-E4B-it,,1,0,0
vsr_268_268,sha256:2b4db300a108d3d1,coco:000000139008,vsr,test,google/gemma-4-E4B-it,,1,0,0
vsr_269_269,sha256:85b18e32ce686d73,coco:000000438628,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_287_287,sha256:d08e72c0a7eb9c8a,coco:000000477061,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_288_288,sha256:6769c5506adb870c,coco:000000371258,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_289_289,sha256:eb00a6b93eb0d67d,coco:000000230224,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_290_290,sha256:0aa1cb90e5186b3f,coco:000000265707,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_292_292,sha256:26fe683710f54965,coco:000000007319,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_293_293,sha256:5c151d7315d98502,coco:000000447849,vsr,val,google/gemma-4-E4B-it,,1,0,1
vsr_297_297,sha256:7bd66b86614114fb,coco:000000159850,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_299_299,sha256:d456094da8202878,coco:000000433110,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_29_29,sha256:cb88a5befc079620,coco:000000252617,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_300_300,sha256:45852cc81c5655f3,coco:000000259819,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_301_301,sha256:56671a1bd6f9a7cb,coco:000000216664,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_303_303,sha256:ef259e4fa5c071ed,coco:000000022041,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_310_310,sha256:b6aeccebacbb11fd,coco:000000196307,vsr,val,google/gemma-4-E4B-it,,1,0,1
vsr_311_311,sha256:aa2d3fd15c2fad13,coco:000000309568,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_315_315,sha256:ad5765587a2297b9,coco:000000471407,vsr,cal,google/gemma-4-E4B-it,,1,0,0
vsr_316_316,sha256:3df8aec437273e8f,coco:000000506151,vsr,train,google/gemma-4-E4B-it,,1,1,0
vsr_317_317,sha256:081380f0aae0226e,coco:000000198563,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_318_318,sha256:85600bcdec75d891,coco:000000280732,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_321_321,sha256:1462f31bdf9179dc,coco:000000215652,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_322_322,sha256:9ad37fd45cd6f50a,coco:000000219567,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_325_325,sha256:3c438c0e9a59f3f3,coco:000000543719,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_326_326,sha256:112d3aea1f41ca7f,coco:000000113707,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_334_334,sha256:568c5ea8dc33eb2e,coco:000000082418,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_336_336,sha256:4012a41b26c37bc8,coco:000000144746,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_33_33,sha256:c6e936bc34c09f07,coco:000000018819,vsr,val,google/gemma-4-E4B-it,,1,0,1
vsr_36_36,sha256:58fd3cc790887683,coco:000000000650,vsr,val,google/gemma-4-E4B-it,,1,0,1
vsr_38_38,sha256:1f506ec0a5a81506,coco:000000502604,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_3_3,sha256:51683b7a8aaf6dff,coco:000000218142,vsr,train,google/gemma-4-E4B-it,,1,1,0
vsr_44_44,sha256:71f5bd940231dfe6,coco:000000499656,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_47_47,sha256:36a0b805e333056b,coco:000000536321,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_54_54,sha256:14a655e223ee40ac,coco:000000541782,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_58_58,sha256:108ca1e294f652af,coco:000000092213,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_65_65,sha256:65ac491730d21f6e,coco:000000374977,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_6_6,sha256:303eafb4b23d5c97,coco:000000372902,vsr,train,google/gemma-4-E4B-it,,1,1,0
vsr_71_71,sha256:7cab53ecb6817973,coco:000000547100,vsr,val,google/gemma-4-E4B-it,,1,0,1
vsr_78_78,sha256:cff8b0cd774c5688,coco:000000449770,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_84_84,sha256:369702dc023850c0,coco:000000520694,vsr,train,google/gemma-4-E4B-it,,1,1,0
vsr_93_93,sha256:b6013931b18dd15f,coco:000000562289,vsr,train,google/gemma-4-E4B-it,,1,0,1
vsr_96_96,sha256:72c3e814a869b925,coco:000000355462,vsr,train,google/gemma-4-E4B-it,,1,0,1
hallusionbench_1001_1001,sha256:4c186624f9f560ff,hallusionbench:VD/video/4_2.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_1004_1004,sha256:8795e85a2f791203,hallusionbench:VD/video/5_0.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_1007_1007,sha256:983b1e68203b8c82,hallusionbench:VD/video/5_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_1013_1013,sha256:d12f8a7af3cd6151,hallusionbench:VD/video/6_0.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_1023_1023,sha256:318718fee4ce06e4,hallusionbench:VD/video/7_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_1026_1026,sha256:5ceb4581c189be77,hallusionbench:VD/video/7_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_1030_1030,sha256:82942d0341589509,hallusionbench:VD/video/8_0.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_1032_1032,sha256:dbd258cd03ff0e44,hallusionbench:VD/video/8_1.png,hallusionbench,cal,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_1035_1035,sha256:e54b48c1def124de,hallusionbench:VD/video/9_0.png,hallusionbench,test,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_1036_1036,sha256:42b103a6e1fe1538,hallusionbench:VD/video/9_0.png,hallusionbench,val,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_1038_1038,sha256:ff07e8708bd7225b,hallusionbench:VD/video/9_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_1041_1041,sha256:8cbbeae1b922fab0,hallusionbench:VD/video/10_0.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_1043_1043,sha256:e9f8f666f9b85a7f,hallusionbench:VD/video/10_0.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_1057_1057,sha256:9a23c9f01fc7f393,hallusionbench:VD/video/11_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_1065_1065,sha256:db94f077786a30db,hallusionbench:VD/video/12_0.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_1070_1070,sha256:a4bd0f40279d4488,hallusionbench:VD/video/12_1.png,hallusionbench,val,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_1072_1072,sha256:2d0914eb5d9feb63,hallusionbench:VD/video/12_2.png,hallusionbench,test,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_1083_1083,sha256:d86f3b9453a5c450,hallusionbench:VD/video/14_1.png,hallusionbench,cal,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_1089_1089,sha256:8bc973a3679e6ae3,hallusionbench:VD/video/15_0.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_108_108,sha256:1f2b1aee9e6ffd15,hallusionbench:VS/chart/8_2.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_1090_1090,sha256:ac98258fb34f8305,hallusionbench:VD/video/15_0.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_1092_1092,sha256:f73e6a8656bf6efb,hallusionbench:VD/video/15_1.png,hallusionbench,val,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_1101_1101,sha256:1c0435f65d6ed9e8,hallusionbench:VD/video/17_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_1103_1103,sha256:7ab27df2c7b963a4,hallusionbench:VD/video/17_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_1104_1104,sha256:4ca3b0d325211fdf,hallusionbench:VD/video/17_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_1108_1108,sha256:ac00f4a60b821db5,hallusionbench:VD/video/18_0.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_1126_1126,sha256:9fab8b4e2092d745,hallusionbench:VD/video/19_2.png,hallusionbench,cal,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_126_126,sha256:cc30e7e23347a161,hallusionbench:VS/chart/10_1.png,hallusionbench,val,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_128_128,sha256:2944fb51cf78a3d7,hallusionbench:VS/chart/10_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_129_129,sha256:e1aa18de6846f29d,hallusionbench:VS/chart/10_2.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_135_135,sha256:f53d2bc8740f84a5,hallusionbench:VS/chart/11_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_136_136,sha256:f4a676b477176dfe,hallusionbench:VS/chart/11_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_141_141,sha256:48eb26cb8a048308,hallusionbench:VS/chart/12_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_149_149,sha256:fb21192372578126,hallusionbench:VS/chart/13_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_172_172,sha256:2a5e809077e0554a,hallusionbench:VS/chart/16_2.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_17_17,sha256:09adffdf0c321d04,hallusionbench:VS/chart/1_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_192_192,sha256:e968b227f175db58,hallusionbench:VS/chart/19_2.png,hallusionbench,cal,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_197_197,sha256:bff6a42241cc5f46,hallusionbench:VS/chart/20_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_204_204,sha256:db319295ea3ebb78,hallusionbench:VS/chart/21_2.png,hallusionbench,test,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_209_209,sha256:f3a3c0735a9540f7,hallusionbench:VS/table/0_1.png,hallusionbench,cal,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_214_214,sha256:3bb4c32c420e7885,hallusionbench:VS/table/0_2.png,hallusionbench,cal,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_21_21,sha256:c760a22a5d0e63ad,hallusionbench:VS/chart/1_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_220_220,sha256:baf0356c7d219061,hallusionbench:VS/table/1_1.png,hallusionbench,test,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_222_222,sha256:11c55225fe037d33,hallusionbench:VS/table/1_2.png,hallusionbench,cal,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_227_227,sha256:e449673eb990af6d,hallusionbench:VS/table/2_1.png,hallusionbench,train,google/gemma-4-E4B-it,open_ended,0,1,0
hallusionbench_231_231,sha256:a220607a21d52dec,hallusionbench:VS/table/2_2.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_244_244,sha256:ca2ed09be4a3b6db,hallusionbench:VS/table/3_2.png,hallusionbench,cal,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_248_248,sha256:9c0a035499aeb2bd,hallusionbench:VS/table/4_1.png,hallusionbench,train,google/gemma-4-E4B-it,open_ended,0,1,0
hallusionbench_253_253,sha256:69a382422770c0d5,hallusionbench:VS/table/4_2.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_261_261,sha256:3fe4d3abdbc91aab,hallusionbench:VS/table/5_1.png,hallusionbench,train,google/gemma-4-E4B-it,open_ended,0,0,0
hallusionbench_264_264,sha256:d036b87a759b2b46,hallusionbench:VS/table/5_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_268_268,sha256:468589f991294ca4,hallusionbench:VS/table/5_2.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_272_272,sha256:01fe3872ed3f76e8,hallusionbench:VS/table/5_3.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_278_278,sha256:bb9f20779c2da811,hallusionbench:VS/table/6_1.png,hallusionbench,val,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_287_287,sha256:da041326f3e20d7a,hallusionbench:VS/table/6_3.png,hallusionbench,val,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_299_299,sha256:22547e73ed89f369,hallusionbench:VS/table/7_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_301_301,sha256:21b8f826fa01492b,hallusionbench:VS/table/7_2.png,hallusionbench,cal,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_302_302,sha256:d3f525f69278a27d,hallusionbench:VS/table/7_2.png,hallusionbench,test,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_303_303,sha256:d691a6eccd202f7d,hallusionbench:VS/table/7_2.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_304_304,sha256:3fe3346880233fdf,hallusionbench:VS/table/7_2.png,hallusionbench,val,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_305_305,sha256:79c7d57d66402edd,hallusionbench:VS/table/7_2.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_312_312,sha256:aefdcd4ea8c3f9aa,hallusionbench:VS/table/7_3.png,hallusionbench,cal,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_323_323,sha256:0bf5a2ea902667ce,hallusionbench:VS/table/8_1.png,hallusionbench,cal,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_327_327,sha256:25727eb669210ab7,hallusionbench:VS/table/8_2.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_328_328,sha256:20a23351397a73d4,hallusionbench:VS/table/8_2.png,hallusionbench,val,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_32_32,sha256:a89fe1fa6e817a54,hallusionbench:VS/chart/2_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_330_330,sha256:8d7a90a453f295e3,hallusionbench:VS/table/8_2.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_333_333,sha256:a7d1a773c495c2bc,hallusionbench:VS/table/8_3.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_335_335,sha256:a76b71cd3cd61d69,hallusionbench:VS/table/8_3.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_360_360,sha256:d9c530c61b48c66e,hallusionbench:VS/table/10_2.png,hallusionbench,cal,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_366_366,sha256:2810a2fc7b1886ba,hallusionbench:VS/map/0_1.png,hallusionbench,cal,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_367_367,sha256:b428740592093633,hallusionbench:VS/map/0_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_368_368,sha256:b87dd494a400490e,hallusionbench:VS/map/0_1.png,hallusionbench,test,google/gemma-4-E4B-it,binary,1,0,0
hallusionbench_36_36,sha256:3d6efee6e04bb343,hallusionbench:VS/chart/2_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_379_379,sha256:b2b67136aff3cce2,hallusionbench:VS/map/1_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,0,1
hallusionbench_383_383,sha256:d89421372a187e08,hallusionbench:VS/map/1_2.png,hallusionbench,val,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_396_396,sha256:0a9a2b2055f999a4,hallusionbench:VS/map/3_2.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_402_402,sha256:7321543e3d4ba0d2,hallusionbench:VS/map/4_1.png,hallusionbench,train,google/gemma-4-E4B-it,binary,1,1,0
hallusionbench_404_404,sha256:fec15dc5a62c4225,hallusionbench:VS/map/4_1.png,hallusionbench,cal,google/gemma-4-E4B-it,binary,1,0,0
